2019-07-18 23:00:00,24.51
2019-07-18 23:15:00,24.44
2019-07-18 23:30:00,24.38
2019-07-18 23:45:00,24.32
2019-07-19 00:00:00,24.26
2019-07-19 00:15:00,24.22
2019-07-19 00:30:00,24.14
2019-07-19 00:45:00,24.08
2019-07-19 01:00:00,24.02
2019-07-19 01:15:00,23.97
2019-07-19 01:30:00,23.91
2019-07-19 01:45:00,23.86
2019-07-19 02:00:00,23.81
2019-07-19 02:15:00,23.77
2019-07-19 02:30:00,23.73
2019-07-19 02:45:00,23.7
2019-07-19 03:00:00,23.65
2019-07-19 03:15:00,23.63
2019-07-19 03:30:00,23.58
2019-07-19 03:45:00,23.56
2019-07-19 04:00:00,23.5
2019-07-19 04:15:00,23.46
2019-07-19 04:30:00,23.41
2019-07-19 04:45:00,23.39
2019-07-19 05:00:00,23.33
2019-07-19 05:15:00,23.31
2019-07-19 05:30:00,23.28
2019-07-19 05:45:00,23.24
2019-07-19 06:00:00,23.24
2019-07-19 06:15:00,23.24
2019-07-19 06:30:00,23.24
2019-07-19 06:45:00,23.24
2019-07-19 07:00:00,23.23
2019-07-19 07:15:00,23.23
2019-07-19 07:30:00,23.13
2019-07-19 07:45:00,22.27
2019-07-19 08:00:00,21.22
2019-07-19 08:15:00,21.22
2019-07-19 08:30:00,20.85
2019-07-19 08:45:00,20.96
2019-07-19 09:00:00,21.26
2019-07-19 09:15:00,21.81
2019-07-19 09:30:00,22.0
2019-07-19 09:45:00,22.24
2019-07-19 10:00:00,22.31
2019-07-19 10:15:00,22.6
2019-07-19 10:30:00,22.85
2019-07-19 10:45:00,23.08
2019-07-19 11:00:00,23.32
2019-07-19 11:15:00,23.49
2019-07-19 11:30:00,23.67
2019-07-19 11:45:00,23.77
2019-07-19 12:00:00,23.81
2019-07-19 12:15:00,23.81
2019-07-19 12:30:00,23.81
2019-07-19 12:45:00,23.89
2019-07-19 13:00:00,24.0
2019-07-19 13:15:00,24.12
2019-07-19 13:30:00,24.18
2019-07-19 13:45:00,24.27
2019-07-19 14:00:00,24.4
2019-07-19 14:15:00,24.49
2019-07-19 14:30:00,24.56
2019-07-19 14:45:00,24.65
2019-07-19 15:00:00,24.64
2019-07-19 15:15:00,24.68
2019-07-19 15:30:00,24.72
2019-07-19 15:45:00,24.78
2019-07-19 16:00:00,24.81
2019-07-19 16:15:00,24.85
2019-07-19 16:30:00,24.86
2019-07-19 16:45:00,24.8
2019-07-19 17:00:00,24.79
2019-07-19 17:15:00,24.75
2019-07-19 17:30:00,24.57
2019-07-19 17:45:00,24.47
2019-07-19 18:00:00,24.39
2019-07-19 18:15:00,24.31
2019-07-19 18:30:00,24.25
2019-07-19 18:45:00,24.19
2019-07-19 19:00:00,24.12
2019-07-19 19:15:00,24.04
2019-07-19 19:30:00,23.98
2019-07-19 19:45:00,23.91
2019-07-19 20:00:00,23.85
2019-07-19 20:15:00,23.79
2019-07-19 20:30:00,23.74
2019-07-19 20:45:00,23.67
2019-07-19 21:00:00,23.63
2019-07-19 21:15:00,23.58
2019-07-19 21:30:00,23.52
2019-07-19 21:45:00,23.48
2019-07-19 22:00:00,23.43
2019-07-19 22:15:00,23.39
2019-07-19 22:30:00,23.33
2019-07-19 22:45:00,23.29
2019-07-19 23:00:00,23.25
2019-07-19 23:15:00,23.22
2019-07-19 23:30:00,23.17
2019-07-19 23:45:00,23.15
2019-07-20 00:00:00,23.1
2019-07-20 00:15:00,23.08
2019-07-20 00:30:00,23.04
2019-07-20 00:45:00,23.02
2019-07-20 01:00:00,22.99
